regime,symbol,date,seed,config,anomaly_type,roc_auc
mean_reverting,SOLUSDT,2024-01-23,20,Butterworth (Matched),point,0.9974810457516339
mean_reverting,SOLUSDT,2024-01-23,20,RRCF,point,0.9994008714596949
mean_reverting,XRPUSDT,2024-01-11,21,Fixed EMA,all,0.8106357568726679
mean_reverting,XRPUSDT,2024-01-11,21,Load Adaptive EMA,all,0.8077834400633787
mean_reverting,XRPUSDT,2024-01-11,21,Load-Adaptive EMA (BW-Matched),all,0.8158419263084864
mean_reverting,XRPUSDT,2024-01-11,21,KAMA,all,0.8846244512186673
mean_reverting,XRPUSDT,2024-01-11,21,Butterworth (Default),all,0.8315977456722249
mean_reverting,XRPUSDT,2024-01-11,21,Butterworth (Matched),all,0.829540461484008
mean_reverting,XRPUSDT,2024-01-11,21,RRCF,all,0.8634185853208042
mean_reverting,XRPUSDT,2024-01-11,21,Fixed EMA,level_shift,0.6440395395021148
mean_reverting,XRPUSDT,2024-01-11,21,Load Adaptive EMA,level_shift,0.5894734054819766
mean_reverting,XRPUSDT,2024-01-11,21,Load-Adaptive EMA (BW-Matched),level_shift,0.6656227218825361
mean_reverting,XRPUSDT,2024-01-11,21,KAMA,level_shift,0.5438252820809742
mean_reverting,XRPUSDT,2024-01-11,21,Butterworth (Default),level_shift,0.6936361109679612
mean_reverting,XRPUSDT,2024-01-11,21,Butterworth (Matched),level_shift,0.6950359795900884
mean_reverting,XRPUSDT,2024-01-11,21,RRCF,level_shift,0.6843899854728173
mean_reverting,XRPUSDT,2024-01-11,21,Fixed EMA,point,0.998371568627451
mean_reverting,XRPUSDT,2024-01-11,21,Load Adaptive EMA,point,0.998371568627451
mean_reverting,XRPUSDT,2024-01-11,21,Load-Adaptive EMA (BW-Matched),point,0.9984147058823529
mean_reverting,XRPUSDT,2024-01-11,21,KAMA,point,0.9987921568627451
mean_reverting,XRPUSDT,2024-01-11,21,Butterworth (Default),point,0.9977908496732026
mean_reverting,XRPUSDT,2024-01-11,21,Butterworth (Matched),point,0.9976224400871458
mean_reverting,XRPUSDT,2024-01-11,21,RRCF,point,0.999406862745098
mean_reverting,XRPUSDT,2024-01-15,22,Fixed EMA,all,0.8436978470547402
mean_reverting,XRPUSDT,2024-01-15,22,Load Adaptive EMA,all,0.8320997591634107
mean_reverting,XRPUSDT,2024-01-15,22,Load-Adaptive EMA (BW-Matched),all,0.8512091247037703
mean_reverting,XRPUSDT,2024-01-15,22,KAMA,all,0.9108175719180801
mean_reverting,XRPUSDT,2024-01-15,22,Butterworth (Default),all,0.8675776240181272
mean_reverting,XRPUSDT,2024-01-15,22,Butterworth (Matched),all,0.8681735253712728
mean_reverting,XRPUSDT,2024-01-15,22,RRCF,all,0.8887620926599531
mean_reverting,XRPUSDT,2024-01-15,22,Fixed EMA,level_shift,0.6436108277823289
mean_reverting,XRPUSDT,2024-01-15,22,Load Adaptive EMA,level_shift,0.561567644725016
mean_reverting,XRPUSDT,2024-01-15,22,Load-Adaptive EMA (BW-Matched),level_shift,0.664675660898632
mean_reverting,XRPUSDT,2024-01-15,22,KAMA,level_shift,0.5511208893244716
mean_reverting,XRPUSDT,2024-01-15,22,Butterworth (Default),level_shift,0.6962855433565445
mean_reverting,XRPUSDT,2024-01-15,22,Butterworth (Matched),level_shift,0.7007965213574888
mean_reverting,XRPUSDT,2024-01-15,22,RRCF,level_shift,0.7023013331412873
mean_reverting,XRPUSDT,2024-01-15,22,Fixed EMA,point,0.9984794117647059
mean_reverting,XRPUSDT,2024-01-15,22,Load Adaptive EMA,point,0.9985441176470589
mean_reverting,XRPUSDT,2024-01-15,22,Load-Adaptive EMA (BW-Matched),point,0.9985117647058824
mean_reverting,XRPUSDT,2024-01-15,22,KAMA,point,0.9987382352941176
mean_reverting,XRPUSDT,2024-01-15,22,Butterworth (Default),point,0.9984039215686275
mean_reverting,XRPUSDT,2024-01-15,22,Butterworth (Matched),point,0.9984039215686276
mean_reverting,XRPUSDT,2024-01-15,22,RRCF,point,0.9992483660130719
mean_reverting,XRPUSDT,2024-01-16,23,Fixed EMA,all,0.8332619253414282
mean_reverting,XRPUSDT,2024-01-16,23,Load Adaptive EMA,all,0.8143752440741312
mean_reverting,XRPUSDT,2024-01-16,23,Load-Adaptive EMA (BW-Matched),all,0.8351227199315934
mean_reverting,XRPUSDT,2024-01-16,23,KAMA,all,0.8863367522912691
mean_reverting,XRPUSDT,2024-01-16,23,Butterworth (Default),all,0.8516000727077512
mean_reverting,XRPUSDT,2024-01-16,23,Butterworth (Matched),all,0.8515470149549131
mean_reverting,XRPUSDT,2024-01-16,23,RRCF,all,0.8689495955286702
mean_reverting,XRPUSDT,2024-01-16,23,Fixed EMA,level_shift,0.6263587194290194
mean_reverting,XRPUSDT,2024-01-16,23,Load Adaptive EMA,level_shift,0.546586379627074
mean_reverting,XRPUSDT,2024-01-16,23,Load-Adaptive EMA (BW-Matched),level_shift,0.6323970640944423
mean_reverting,XRPUSDT,2024-01-16,23,KAMA,level_shift,0.5489234140565676
mean_reverting,XRPUSDT,2024-01-16,23,Butterworth (Default),level_shift,0.6731867546059835
mean_reverting,XRPUSDT,2024-01-16,23,Butterworth (Matched),level_shift,0.6769027172699487
mean_reverting,XRPUSDT,2024-01-16,23,RRCF,level_shift,0.6576104477343214
mean_reverting,XRPUSDT,2024-01-16,23,Fixed EMA,point,0.9984039215686276
mean_reverting,XRPUSDT,2024-01-16,23,Load Adaptive EMA,point,0.9984254901960784
mean_reverting,XRPUSDT,2024-01-16,23,Load-Adaptive EMA (BW-Matched),point,0.9984039215686275
mean_reverting,XRPUSDT,2024-01-16,23,KAMA,point,0.9988029411764705
mean_reverting,XRPUSDT,2024-01-16,23,Butterworth (Default),point,0.996047385620915
mean_reverting,XRPUSDT,2024-01-16,23,Butterworth (Matched),point,0.995827450980392
mean_reverting,XRPUSDT,2024-01-16,23,RRCF,point,0.999313725490196
mean_reverting,ETHUSDT,2024-01-28,24,Fixed EMA,all,0.8044122554090642
mean_reverting,ETHUSDT,2024-01-28,24,Load Adaptive EMA,all,0.8095404003662032
mean_reverting,ETHUSDT,2024-01-28,24,Load-Adaptive EMA (BW-Matched),all,0.8067205226222949
mean_reverting,ETHUSDT,2024-01-28,24,KAMA,all,0.9118139827054231
mean_reverting,ETHUSDT,2024-01-28,24,Butterworth (Default),all,0.8282864265649379
mean_reverting,ETHUSDT,2024-01-28,24,Butterworth (Matched),all,0.8282728436717213
mean_reverting,ETHUSDT,2024-01-28,24,RRCF,all,0.8698667806011844
mean_reverting,ETHUSDT,2024-01-28,24,Fixed EMA,level_shift,0.6038586980774991
mean_reverting,ETHUSDT,2024-01-28,24,Load Adaptive EMA,level_shift,0.5840350197730255
mean_reverting,ETHUSDT,2024-01-28,24,Load-Adaptive EMA (BW-Matched),level_shift,0.6267515430538376
mean_reverting,ETHUSDT,2024-01-28,24,KAMA,level_shift,0.5371198247778604
mean_reverting,ETHUSDT,2024-01-28,24,Butterworth (Default),level_shift,0.6575288582165594
mean_reverting,ETHUSDT,2024-01-28,24,Butterworth (Matched),level_shift,0.6612955250985495
mean_reverting,ETHUSDT,2024-01-28,24,RRCF,level_shift,0.6741687267244804
mean_reverting,ETHUSDT,2024-01-28,24,Fixed EMA,point,0.9984254901960783
mean_reverting,ETHUSDT,2024-01-28,24,Load Adaptive EMA,point,0.9983823529411764
mean_reverting,ETHUSDT,2024-01-28,24,Load-Adaptive EMA (BW-Matched),point,0.9980911764705882
mean_reverting,ETHUSDT,2024-01-28,24,KAMA,point,0.9987490196078431
mean_reverting,ETHUSDT,2024-01-28,24,Butterworth (Default),point,0.9946666666666666
mean_reverting,ETHUSDT,2024-01-28,24,Butterworth (Matched),point,0.9943094771241829
mean_reverting,ETHUSDT,2024-01-28,24,RRCF,point,0.99900871459695
mean_reverting,ETHUSDT,2024-01-27,25,Fixed EMA,all,0.7776303369870148
mean_reverting,ETHUSDT,2024-01-27,25,Load Adaptive EMA,all,0.7892146864973743
mean_reverting,ETHUSDT,2024-01-27,25,Load-Adaptive EMA (BW-Matched),all,0.7741305307781174
mean_reverting,ETHUSDT,2024-01-27,25,KAMA,all,0.8883870650549499
mean_reverting,ETHUSDT,2024-01-27,25,Butterworth (Default),all,0.7909183943047863
mean_reverting,ETHUSDT,2024-01-27,25,Butterworth (Matched),all,0.7890907845846037
mean_reverting,ETHUSDT,2024-01-27,25,RRCF,all,0.8467673081393261
mean_reverting,ETHUSDT,2024-01-27,25,Fixed EMA,level_shift,0.5892163670001207
mean_reverting,ETHUSDT,2024-01-27,25,Load Adaptive EMA,level_shift,0.5740094843868683
mean_reverting,ETHUSDT,2024-01-27,25,Load-Adaptive EMA (BW-Matched),level_shift,0.6008634443087335
mean_reverting,ETHUSDT,2024-01-27,25,KAMA,level_shift,0.5021322369905447
mean_reverting,ETHUSDT,2024-01-27,25,Butterworth (Default),level_shift,0.6225945371686392
mean_reverting,ETHUSDT,2024-01-27,25,Butterworth (Matched),level_shift,0.6236756254596096
mean_reverting,ETHUSDT,2024-01-27,25,RRCF,level_shift,0.6423838069306634
mean_reverting,ETHUSDT,2024-01-27,25,Fixed EMA,point,0.998393137254902
mean_reverting,ETHUSDT,2024-01-27,25,Load Adaptive EMA,point,0.9979551198257081
mean_reverting,ETHUSDT,2024-01-27,25,Load-Adaptive EMA (BW-Matched),point,0.9976028322440087
mean_reverting,ETHUSDT,2024-01-27,25,KAMA,point,0.9985294117647059
mean_reverting,ETHUSDT,2024-01-27,25,Butterworth (Default),point,0.9945022875816993
mean_reverting,ETHUSDT,2024-01-27,25,Butterworth (Matched),point,0.994088888888889
mean_reverting,ETHUSDT,2024-01-27,25,RRCF,point,0.998921568627451
mean_reverting,BTCUSDT,2024-01-10,26,Fixed EMA,all,0.8396413560019371
mean_reverting,BTCUSDT,2024-01-10,26,Load Adaptive EMA,all,0.851747055256208
mean_reverting,BTCUSDT,2024-01-10,26,Load-Adaptive EMA (BW-Matched),all,0.8414827826830973
mean_reverting,BTCUSDT,2024-01-10,26,KAMA,all,0.9380317260855163
mean_reverting,BTCUSDT,2024-01-10,26,Butterworth (Default),all,0.8368613392268498
mean_reverting,BTCUSDT,2024-01-10,26,Butterworth (Matched),all,0.8347598300017626
mean_reverting,BTCUSDT,2024-01-10,26,RRCF,all,0.8885479426564828
mean_reverting,BTCUSDT,2024-01-10,26,Fixed EMA,level_shift,0.6151261087279093
mean_reverting,BTCUSDT,2024-01-10,26,Load Adaptive EMA,level_shift,0.6095458812289617
mean_reverting,BTCUSDT,2024-01-10,26,Load-Adaptive EMA (BW-Matched),level_shift,0.655467334770137
mean_reverting,BTCUSDT,2024-01-10,26,KAMA,level_shift,0.5450581530984338
mean_reverting,BTCUSDT,2024-01-10,26,Butterworth (Default),level_shift,0.6517114009453077
mean_reverting,BTCUSDT,2024-01-10,26,Butterworth (Matched),level_shift,0.6522845629369574
mean_reverting,BTCUSDT,2024-01-10,26,RRCF,level_shift,0.6054952328199296
mean_reverting,BTCUSDT,2024-01-10,26,Fixed EMA,point,0.9983607843137254
mean_reverting,BTCUSDT,2024-01-10,26,Load Adaptive EMA,point,0.9985549019607843
mean_reverting,BTCUSDT,2024-01-10,26,Load-Adaptive EMA (BW-Matched),point,0.9984470588235294
mean_reverting,BTCUSDT,2024-01-10,26,KAMA,point,0.998562091503268
mean_reverting,BTCUSDT,2024-01-10,26,Butterworth (Default),point,0.9941799564270153
mean_reverting,BTCUSDT,2024-01-10,26,Butterworth (Matched),point,0.9933652505446624
mean_reverting,BTCUSDT,2024-01-10,26,RRCF,point,0.998921568627451
mean_reverting,BNBUSDT,2024-01-28,27,Fixed EMA,all,0.8457397385600833
mean_reverting,BNBUSDT,2024-01-28,27,Load Adaptive EMA,all,0.8504879351835393
mean_reverting,BNBUSDT,2024-01-28,27,Load-Adaptive EMA (BW-Matched),all,0.8647473470167046
mean_reverting,BNBUSDT,2024-01-28,27,KAMA,all,0.9019039351144281
mean_reverting,BNBUSDT,2024-01-28,27,Butterworth (Default),all,0.8725024121830054
mean_reverting,BNBUSDT,2024-01-28,27,Butterworth (Matched),all,0.8724806277294574
mean_reverting,BNBUSDT,2024-01-28,27,RRCF,all,0.8870593126531596
mean_reverting,BNBUSDT,2024-01-28,27,Fixed EMA,level_shift,0.61442216331559
mean_reverting,BNBUSDT,2024-01-28,27,Load Adaptive EMA,level_shift,0.5951918496038483
mean_reverting,BNBUSDT,2024-01-28,27,Load-Adaptive EMA (BW-Matched),level_shift,0.6449260654171967
mean_reverting,BNBUSDT,2024-01-28,27,KAMA,level_shift,0.5617608063394302
mean_reverting,BNBUSDT,2024-01-28,27,Butterworth (Default),level_shift,0.684548522352485
mean_reverting,BNBUSDT,2024-01-28,27,Butterworth (Matched),level_shift,0.6911265980841448
mean_reverting,BNBUSDT,2024-01-28,27,RRCF,level_shift,0.6651678638878287
mean_reverting,BNBUSDT,2024-01-28,27,Fixed EMA,point,0.9983823529411765
mean_reverting,BNBUSDT,2024-01-28,27,Load Adaptive EMA,point,0.9983769063180828
mean_reverting,BNBUSDT,2024-01-28,27,Load-Adaptive EMA (BW-Matched),point,0.998393137254902
mean_reverting,BNBUSDT,2024-01-28,27,KAMA,point,0.9986710239651417
mean_reverting,BNBUSDT,2024-01-28,27,Butterworth (Default),point,0.9980962962962964
mean_reverting,BNBUSDT,2024-01-28,27,Butterworth (Matched),point,0.9979581699346405
mean_reverting,BNBUSDT,2024-01-28,27,RRCF,point,0.9989431372549019
mean_reverting,BTCUSDT,2024-01-20,28,Fixed EMA,all,0.8122592926993029
mean_reverting,BTCUSDT,2024-01-20,28,Load Adaptive EMA,all,0.8265917889681117
mean_reverting,BTCUSDT,2024-01-20,28,Load-Adaptive EMA (BW-Matched),all,0.8184747916204203
mean_reverting,BTCUSDT,2024-01-20,28,KAMA,all,0.9232388735860279
mean_reverting,BTCUSDT,2024-01-20,28,Butterworth (Default),all,0.8173939434069805
mean_reverting,BTCUSDT,2024-01-20,28,Butterworth (Matched),all,0.814687882290899
mean_reverting,BTCUSDT,2024-01-20,28,RRCF,all,0.8651723343449185
mean_reverting,BTCUSDT,2024-01-20,28,Fixed EMA,level_shift,0.6184369581885625
mean_reverting,BTCUSDT,2024-01-20,28,Load Adaptive EMA,level_shift,0.6237604633890831
mean_reverting,BTCUSDT,2024-01-20,28,Load-Adaptive EMA (BW-Matched),level_shift,0.6314700924068111
mean_reverting,BTCUSDT,2024-01-20,28,KAMA,level_shift,0.5907678773446636
mean_reverting,BTCUSDT,2024-01-20,28,Butterworth (Default),level_shift,0.6359926077681831
mean_reverting,BTCUSDT,2024-01-20,28,Butterworth (Matched),level_shift,0.6342798250642742
mean_reverting,BTCUSDT,2024-01-20,28,RRCF,level_shift,0.6404517310576949
mean_reverting,BTCUSDT,2024-01-20,28,Fixed EMA,point,0.9979604575163398
mean_reverting,BTCUSDT,2024-01-20,28,Load Adaptive EMA,point,0.9981996732026144
mean_reverting,BTCUSDT,2024-01-20,28,Load-Adaptive EMA (BW-Matched),point,0.9970313725490195
mean_reverting,BTCUSDT,2024-01-20,28,KAMA,point,0.9983442265795207
mean_reverting,BTCUSDT,2024-01-20,28,Butterworth (Default),point,0.9940758169934641
mean_reverting,BTCUSDT,2024-01-20,28,Butterworth (Matched),point,0.9934694989106754
mean_reverting,BTCUSDT,2024-01-20,28,RRCF,point,0.9981808278867101
mean_reverting,SOLUSDT,2024-01-20,29,Fixed EMA,all,0.8608819717345174
mean_reverting,SOLUSDT,2024-01-20,29,Load Adaptive EMA,all,0.840461534397774
mean_reverting,SOLUSDT,2024-01-20,29,Load-Adaptive EMA (BW-Matched),all,0.8558570675544647
mean_reverting,SOLUSDT,2024-01-20,29,KAMA,all,0.9315163558803383
mean_reverting,SOLUSDT,2024-01-20,29,Butterworth (Default),all,0.8873784589878467
mean_reverting,SOLUSDT,2024-01-20,29,Butterworth (Matched),all,0.8848402107810379
mean_reverting,SOLUSDT,2024-01-20,29,RRCF,all,0.9026158027096374
mean_reverting,SOLUSDT,2024-01-20,29,Fixed EMA,level_shift,0.649519911995488
mean_reverting,SOLUSDT,2024-01-20,29,Load Adaptive EMA,level_shift,0.5518052891735546
mean_reverting,SOLUSDT,2024-01-20,29,Load-Adaptive EMA (BW-Matched),level_shift,0.6435772973645926
mean_reverting,SOLUSDT,2024-01-20,29,KAMA,level_shift,0.5528676969973649
mean_reverting,SOLUSDT,2024-01-20,29,Butterworth (Default),level_shift,0.7119497281386877
mean_reverting,SOLUSDT,2024-01-20,29,Butterworth (Matched),level_shift,0.7164798345968357
mean_reverting,SOLUSDT,2024-01-20,29,RRCF,level_shift,0.6882425901229736
mean_reverting,SOLUSDT,2024-01-20,29,Fixed EMA,point,0.9983986928104575
mean_reverting,SOLUSDT,2024-01-20,29,Load Adaptive EMA,point,0.9984640522875817
mean_reverting,SOLUSDT,2024-01-20,29,Load-Adaptive EMA (BW-Matched),point,0.9983986928104576
mean_reverting,SOLUSDT,2024-01-20,29,KAMA,point,0.9985185185185186
mean_reverting,SOLUSDT,2024-01-20,29,Butterworth (Default),point,0.9968686274509804
mean_reverting,SOLUSDT,2024-01-20,29,Butterworth (Matched),point,0.996651633986928
mean_reverting,SOLUSDT,2024-01-20,29,RRCF,point,0.9995315904139432
mean_reverting,BTCUSDT,2024-01-25,30,Fixed EMA,all,0.8321049439278563
mean_reverting,BTCUSDT,2024-01-25,30,Load Adaptive EMA,all,0.8351091207937247
mean_reverting,BTCUSDT,2024-01-25,30,Load-Adaptive EMA (BW-Matched),all,0.8292381129527363
mean_reverting,BTCUSDT,2024-01-25,30,KAMA,all,0.9173583955357065
mean_reverting,BTCUSDT,2024-01-25,30,Butterworth (Default),all,0.8277639209841442
mean_reverting,BTCUSDT,2024-01-25,30,Butterworth (Matched),all,0.8254833958314851
mean_reverting,BTCUSDT,2024-01-25,30,RRCF,all,0.870758435994567
mean_reverting,BTCUSDT,2024-01-25,30,Fixed EMA,level_shift,0.5962554983663612
mean_reverting,BTCUSDT,2024-01-25,30,Load Adaptive EMA,level_shift,0.5893523552616391
mean_reverting,BTCUSDT,2024-01-25,30,Load-Adaptive EMA (BW-Matched),level_shift,0.5892963597400371
mean_reverting,BTCUSDT,2024-01-25,30,KAMA,level_shift,0.5796289873035013
mean_reverting,BTCUSDT,2024-01-25,30,Butterworth (Default),level_shift,0.6090832319575139
mean_reverting,BTCUSDT,2024-01-25,30,Butterworth (Matched),level_shift,0.6045327126649104
mean_reverting,BTCUSDT,2024-01-25,30,RRCF,level_shift,0.6544206888000216
mean_reverting,BTCUSDT,2024-01-25,30,Fixed EMA,point,0.99820522875817
mean_reverting,BTCUSDT,2024-01-25,30,Load Adaptive EMA,point,0.9985009803921568
mean_reverting,BTCUSDT,2024-01-25,30,Load-Adaptive EMA (BW-Matched),point,0.9985009803921567
mean_reverting,BTCUSDT,2024-01-25,30,KAMA,point,0.9984204793028323
mean_reverting,BTCUSDT,2024-01-25,30,Butterworth (Default),point,0.9961257080610022
mean_reverting,BTCUSDT,2024-01-25,30,Butterworth (Matched),point,0.9956847494553376
mean_reverting,BTCUSDT,2024-01-25,30,RRCF,point,0.9981577342047931
mean_reverting,SOLUSDT,2024-01-10,31,Fixed EMA,all,0.8457343917708804
mean_reverting,SOLUSDT,2024-01-10,31,Load Adaptive EMA,all,0.849653018510607
mean_reverting,SOLUSDT,2024-01-10,31,Load-Adaptive EMA (BW-Matched),all,0.849293137234766
mean_reverting,SOLUSDT,2024-01-10,31,KAMA,all,0.9223968449737981
mean_reverting,SOLUSDT,2024-01-10,31,Butterworth (Default),all,0.8545328069686955
mean_reverting,SOLUSDT,2024-01-10,31,Butterworth (Matched),all,0.8528599395214962
mean_reverting,SOLUSDT,2024-01-10,31,RRCF,all,0.8939888227080709
mean_reverting,SOLUSDT,2024-01-10,31,Fixed EMA,level_shift,0.6208981897125728
mean_reverting,SOLUSDT,2024-01-10,31,Load Adaptive EMA,level_shift,0.5842428483104113
mean_reverting,SOLUSDT,2024-01-10,31,Load-Adaptive EMA (BW-Matched),level_shift,0.6378659164665355
mean_reverting,SOLUSDT,2024-01-10,31,KAMA,level_shift,0.5392601653906486
mean_reverting,SOLUSDT,2024-01-10,31,Butterworth (Default),level_shift,0.6684245524805084
mean_reverting,SOLUSDT,2024-01-10,31,Butterworth (Matched),level_shift,0.6708153837210277
mean_reverting,SOLUSDT,2024-01-10,31,RRCF,level_shift,0.6705421116421262
mean_reverting,SOLUSDT,2024-01-10,31,Fixed EMA,point,0.998393137254902
mean_reverting,SOLUSDT,2024-01-10,31,Load Adaptive EMA,point,0.9984470588235295
mean_reverting,SOLUSDT,2024-01-10,31,Load-Adaptive EMA (BW-Matched),point,0.9984686274509803
mean_reverting,SOLUSDT,2024-01-10,31,KAMA,point,0.9989
mean_reverting,SOLUSDT,2024-01-10,31,Butterworth (Default),point,0.9957655773420478
mean_reverting,SOLUSDT,2024-01-10,31,Butterworth (Matched),point,0.995216339869281
mean_reverting,SOLUSDT,2024-01-10,31,RRCF,point,0.9995039215686274
mean_reverting,BTCUSDT,2024-01-11,32,Fixed EMA,all,0.8034313606219873
mean_reverting,BTCUSDT,2024-01-11,32,Load Adaptive EMA,all,0.8007433684678067
mean_reverting,BTCUSDT,2024-01-11,32,Load-Adaptive EMA (BW-Matched),all,0.7943192265227781
mean_reverting,BTCUSDT,2024-01-11,32,KAMA,all,0.9013635760952916
mean_reverting,BTCUSDT,2024-01-11,32,Butterworth (Default),all,0.8228502289429758
mean_reverting,BTCUSDT,2024-01-11,32,Butterworth (Matched),all,0.8201537041020586
mean_reverting,BTCUSDT,2024-01-11,32,RRCF,all,0.8657202455661681
mean_reverting,BTCUSDT,2024-01-11,32,Fixed EMA,level_shift,0.5973486080016925
mean_reverting,BTCUSDT,2024-01-11,32,Load Adaptive EMA,level_shift,0.5507142304887023
mean_reverting,BTCUSDT,2024-01-11,32,Load-Adaptive EMA (BW-Matched),level_shift,0.5766406000189852
mean_reverting,BTCUSDT,2024-01-11,32,KAMA,level_shift,0.5907805404110235
mean_reverting,BTCUSDT,2024-01-11,32,Butterworth (Default),level_shift,0.6322725340928377
mean_reverting,BTCUSDT,2024-01-11,32,Butterworth (Matched),level_shift,0.6344116590502746
mean_reverting,BTCUSDT,2024-01-11,32,RRCF,level_shift,0.6387078508181062
mean_reverting,BTCUSDT,2024-01-11,32,Fixed EMA,point,0.998393137254902
mean_reverting,BTCUSDT,2024-01-11,32,Load Adaptive EMA,point,0.998393137254902
mean_reverting,BTCUSDT,2024-01-11,32,Load-Adaptive EMA (BW-Matched),point,0.9981993464052288
mean_reverting,BTCUSDT,2024-01-11,32,KAMA,point,0.9986492374727669
mean_reverting,BTCUSDT,2024-01-11,32,Butterworth (Default),point,0.9947281045751634
mean_reverting,BTCUSDT,2024-01-11,32,Butterworth (Matched),point,0.99445174291939
mean_reverting,BTCUSDT,2024-01-11,32,RRCF,point,0.999281045751634
mean_reverting,XRPUSDT,2024-01-11,33,Fixed EMA,all,0.8224034077923186
mean_reverting,XRPUSDT,2024-01-11,33,Load Adaptive EMA,all,0.806650883132163
mean_reverting,XRPUSDT,2024-01-11,33,Load-Adaptive EMA (BW-Matched),all,0.832009136366683
mean_reverting,XRPUSDT,2024-01-11,33,KAMA,all,0.9035958559212176
mean_reverting,XRPUSDT,2024-01-11,33,Butterworth (Default),all,0.8584043487386207
mean_reverting,XRPUSDT,2024-01-11,33,Butterworth (Matched),all,0.8582999715372207
mean_reverting,XRPUSDT,2024-01-11,33,RRCF,all,0.8716586890047412
mean_reverting,XRPUSDT,2024-01-11,33,Fixed EMA,level_shift,0.6074106111132818
mean_reverting,XRPUSDT,2024-01-11,33,Load Adaptive EMA,level_shift,0.539861319104947
mean_reverting,XRPUSDT,2024-01-11,33,Load-Adaptive EMA (BW-Matched),level_shift,0.6174717000307304
mean_reverting,XRPUSDT,2024-01-11,33,KAMA,level_shift,0.5524064156331779
mean_reverting,XRPUSDT,2024-01-11,33,Butterworth (Default),level_shift,0.6826494869120844
mean_reverting,XRPUSDT,2024-01-11,33,Butterworth (Matched),level_shift,0.6868658289660255
mean_reverting,XRPUSDT,2024-01-11,33,RRCF,level_shift,0.6680083365953973
mean_reverting,XRPUSDT,2024-01-11,33,Fixed EMA,point,0.9984039215686275
mean_reverting,XRPUSDT,2024-01-11,33,Load Adaptive EMA,point,0.9984039215686275
mean_reverting,XRPUSDT,2024-01-11,33,Load-Adaptive EMA (BW-Matched),point,0.9983823529411765
mean_reverting,XRPUSDT,2024-01-11,33,KAMA,point,0.9988245098039217
mean_reverting,XRPUSDT,2024-01-11,33,Butterworth (Default),point,0.9960965141612201
mean_reverting,XRPUSDT,2024-01-11,33,Butterworth (Matched),point,0.9962028322440086
mean_reverting,XRPUSDT,2024-01-11,33,RRCF,point,0.9994444444444444
mean_reverting,ETHUSDT,2024-01-24,34,Fixed EMA,all,0.8214733316681608
mean_reverting,ETHUSDT,2024-01-24,34,Load Adaptive EMA,all,0.7937146703563447
mean_reverting,ETHUSDT,2024-01-24,34,Load-Adaptive EMA (BW-Matched),all,0.8063276651429931
mean_reverting,ETHUSDT,2024-01-24,34,KAMA,all,0.8992081077612167
mean_reverting,ETHUSDT,2024-01-24,34,Butterworth (Default),all,0.8254889567990706
mean_reverting,ETHUSDT,2024-01-24,34,Butterworth (Matched),all,0.8233841164415251
mean_reverting,ETHUSDT,2024-01-24,34,RRCF,all,0.8524750357936461
mean_reverting,ETHUSDT,2024-01-24,34,Fixed EMA,level_shift,0.6149383961927894
mean_reverting,ETHUSDT,2024-01-24,34,Load Adaptive EMA,level_shift,0.5637675759443666
mean_reverting,ETHUSDT,2024-01-24,34,Load-Adaptive EMA (BW-Matched),level_shift,0.6130569846140133
mean_reverting,ETHUSDT,2024-01-24,34,KAMA,level_shift,0.5740329871641985
mean_reverting,ETHUSDT,2024-01-24,34,Butterworth (Default),level_shift,0.6623995665198448
mean_reverting,ETHUSDT,2024-01-24,34,Butterworth (Matched),level_shift,0.6663445447925853
mean_reverting,ETHUSDT,2024-01-24,34,RRCF,level_shift,0.6492738161480929
mean_reverting,ETHUSDT,2024-01-24,34,Fixed EMA,point,0.9983333333333333
mean_reverting,ETHUSDT,2024-01-24,34,Load Adaptive EMA,point,0.9983769063180827
mean_reverting,ETHUSDT,2024-01-24,34,Load-Adaptive EMA (BW-Matched),point,0.997955119825708
mean_reverting,ETHUSDT,2024-01-24,34,KAMA,point,0.9987908496732025
mean_reverting,ETHUSDT,2024-01-24,34,Butterworth (Default),point,0.9858632897603485
mean_reverting,ETHUSDT,2024-01-24,34,Butterworth (Matched),point,0.9853713507625272
mean_reverting,ETHUSDT,2024-01-24,34,RRCF,point,0.9993464052287582
mean_reverting,BTCUSDT,2024-01-25,35,Fixed EMA,all,0.8270498020156856
mean_reverting,BTCUSDT,2024-01-25,35,Load Adaptive EMA,all,0.8297694927308028
mean_reverting,BTCUSDT,2024-01-25,35,Load-Adaptive EMA (BW-Matched),all,0.8308905085742765
mean_reverting,BTCUSDT,2024-01-25,35,KAMA,all,0.9239551137830561
mean_reverting,BTCUSDT,2024-01-25,35,Butterworth (Default),all,0.8392344622269381
mean_reverting,BTCUSDT,2024-01-25,35,Butterworth (Matched),all,0.8366977332285487
mean_reverting,BTCUSDT,2024-01-25,35,RRCF,all,0.8697249403493641
mean_reverting,BTCUSDT,2024-01-25,35,Fixed EMA,level_shift,0.6215254230427779
mean_reverting,BTCUSDT,2024-01-25,35,Load Adaptive EMA,level_shift,0.5972582069804194
mean_reverting,BTCUSDT,2024-01-25,35,Load-Adaptive EMA (BW-Matched),level_shift,0.6289131130893434
mean_reverting,BTCUSDT,2024-01-25,35,KAMA,level_shift,0.5588520571306758
